CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
850,48,6,190339.25106088424,1,1,0,8189523.978087727,1
589,60,7,255542.22268320498,2,1,1,2968985.1223733583,0
724,61,1,81551.01919082238,3,1,1,4544231.4232361885,0
679,36,8,350156.47111105063,1,0,1,5191215.088225155,0
780,32,0,808842.3868321298,3,0,0,3079293.895715772,1
806,46,5,291280.77913034044,3,1,1,1489795.937457677,0
653,57,0,337274.18377699476,3,1,1,4579284.7924461765,0
574,47,2,944468.7275766889,1,0,1,4357841.141081506,0
695,21,10,612186.6000096771,3,0,1,4223177.51802245,0
582,32,5,337117.97376761737,2,1,0,5445432.125201929,0
850,43,2,148997.97113599718,3,1,1,7859039.317051984,0
663,43,7,1081093.1847251225,1,0,0,4393814.560616548,1
613,74,4,430215.6660229775,1,0,0,5340885.997442726,1
668,24,1,124966.86886476626,2,1,1,6453741.047489872,0
515,52,3,156752.82647530254,1,1,1,6108285.853025498,1
552,67,8,812613.6784533081,2,1,1,3771152.951104316,1
770,79,3,22574.819560733195,4,1,1,5192754.246228072,0
584,38,9,2000000.0,2,1,0,6095079.640338107,0
545,52,9,69833.18930676549,3,1,1,2743297.3249784447,0
703,53,7,794985.6251882192,1,1,0,7527078.021593016,1
768,47,4,251077.75632893248,1,1,1,7863177.810428223,0
721,43,10,338849.7398157522,1,0,0,3554439.489111013,1
749,51,10,1062849.8823109441,2,1,1,5387340.036696337,0
574,18,9,266289.5875896607,4,1,0,6284556.513342064,1
507,55,0,385547.60827473586,1,0,1,3908771.6873424947,1
800,46,6,25278.184260048685,2,1,1,5963227.691376189,0
617,41,2,1175.1167519305773,2,1,1,5326511.252584331,0
624,75,9,140386.24799288638,4,1,1,2064163.6447223984,1
782,34,7,570629.0553611482,1,1,1,5918322.631957117,0
705,38,2,64635.89217349437,2,1,1,2799715.1674579284,0
695,74,0,60384.847470712026,1,0,1,6878405.703324094,1
850,32,4,264631.10908556374,2,1,1,3657577.8497322225,0
585,36,1,521830.62600845273,2,1,0,4677429.13267771,1
742,42,10,622522.4015888809,3,0,0,7744557.82689315,0
655,57,3,98281.64980241955,2,0,0,5992763.29305769,0
676,48,0,41467.02160579072,2,1,0,2841052.1608509095,1
802,25,8,1410024.9700673805,2,0,1,2970166.8584018326,0
700,37,5,151003.00773436506,1,1,0,3801394.422752549,0
703,35,7,959841.3005947028,2,0,0,5789288.166713332,0
757,43,10,995684.0161732603,4,0,0,5716599.6298655365,0
613,51,3,740352.1749864451,3,1,1,3313795.3906742614,0
566,51,8,92462.63575109332,3,0,1,2665581.0287712817,0
545,18,1,862428.4764176501,3,1,0,5563166.810171668,1
453,60,8,733211.4145921434,1,1,1,4636279.868419676,1
850,48,4,454065.7918510815,2,0,0,9314431.774895474,0
539,65,5,205642.53199856807,1,0,1,5073207.313126158,0
627,51,2,152250.42881915678,2,1,1,8628505.65540055,0
622,61,3,64991.255583247934,1,0,0,2659232.80379132,1
680,51,5,356427.1144508582,2,1,1,1853574.1208765856,0
731,65,6,440052.78604974813,2,1,1,2759829.734948931,0
736,52,0,222627.40415425337,3,0,1,7378259.562906932,0
591,43,6,322520.59441142733,3,1,1,8512203.179387068,0
633,79,0,225896.78754925897,4,0,0,3435641.092094732,1
678,58,4,512224.88169790915,1,0,0,4078867.940480885,0
625,53,5,1157628.561528927,1,0,0,2662038.1795750004,1
810,25,1,89515.64505961431,2,1,0,1376720.3057632255,0
699,25,9,240155.33025619006,2,1,0,6436823.395553259,0
723,49,8,75916.70236347355,2,1,1,5446040.605924326,0
716,47,9,490339.65933666314,2,1,0,5020975.965347751,0
767,35,5,652579.3737295041,2,0,1,2199886.92567324,0
668,47,6,1343482.5262166066,2,1,1,8279913.363657322,0
520,68,9,163469.2619961044,2,1,1,3993286.5239010537,0
689,55,7,1499982.6688249272,2,1,1,6067252.849632951,0
584,27,10,32676.184415250566,2,0,1,2090877.1895105513,0
597,43,9,461926.95960924955,2,0,1,4618949.620759925,0
708,32,0,29414.873934559168,2,1,1,5582748.912477167,0
773,39,7,1121094.073308942,1,1,1,5654150.436106615,0
652,38,3,377308.2026134185,2,1,1,5309297.08647325,0
680,37,9,553344.9385049944,3,1,0,5989044.984097545,0
820,26,7,890629.1774492635,3,1,1,2738959.0879340777,0
674,43,5,81442.21725151286,2,1,1,5394745.21087932,0
850,36,10,19677.97335629305,2,1,0,5227515.366960554,0
706,18,8,1055491.4751545612,2,1,0,5463345.3683901215,0
473,75,10,189119.48365422836,2,1,1,5144690.434638363,1
725,61,3,69044.54324767774,2,1,1,2453574.4521732046,0
688,39,1,315989.5763484491,2,0,0,2364400.4957820526,0
778,45,1,456032.4313451276,2,1,1,571463.6282308968,0
717,27,4,15730.165263127858,2,1,1,6635069.019690596,0
636,70,9,160719.85741875233,3,1,1,6655315.019470397,0
527,73,8,16674.924847447965,1,0,1,6687100.58244424,0
629,47,2,272652.7999652429,3,0,1,5613579.924922904,0
564,60,7,1127374.0203325946,1,1,1,733761.5645637782,1
591,47,3,2000000.0,1,0,0,2946579.016429468,1
708,24,5,506741.72734306054,4,1,1,5340830.8351862235,0
816,38,9,88152.46280784559,4,1,1,5271036.005583591,0
689,46,5,1181429.7724348775,1,1,1,4554503.573695958,1
530,38,2,363091.2674017168,2,0,1,5737834.405816494,0
694,41,4,83469.82093953823,1,1,0,5023303.415370491,0
769,43,2,1273774.1700142792,2,1,1,5241540.931102724,0
589,43,10,708312.9754319891,3,1,0,3721869.334335968,0
636,45,10,657834.5870424483,4,1,0,6964021.9722431805,0
651,29,0,617526.5899670636,2,0,0,4138456.782639232,0
571,34,6,111784.20896390073,2,0,0,2338701.8339587473,1
714,25,3,118498.71971192307,2,0,1,3458001.974362543,0
637,59,6,582845.814962123,2,1,0,4303067.617276039,0
691,18,2,124052.98693948252,4,0,0,6988005.5767376935,0
561,62,10,288724.6669693436,3,1,1,4915464.003130414,1
606,65,4,761634.2952561236,2,1,0,4627703.562068702,0
722,40,4,766128.5359172686,2,0,0,2502673.1504747453,0
612,18,1,301892.5757415311,2,0,0,6570965.179659152,0
822,39,10,785565.3906273037,1,1,0,3696095.691953229,0
610,44,9,912002.2884316285,3,1,0,4799944.282117328,0
672,29,1,531780.5384146778,2,0,0,7960366.153763729,0
743,37,3,129661.25165900245,2,0,1,6017526.662098609,0
508,67,3,160110.7453576824,2,1,0,1743491.9045696515,0
473,54,3,189052.2888439836,3,0,0,1460979.5272950558,1
497,31,5,62104.12721850302,1,1,1,4871379.0997615075,1
776,21,1,159524.19294966105,3,0,1,2574518.77025039,0
594,40,5,117556.9709046326,3,1,1,6297093.495265996,0
850,41,6,303786.4384908113,4,1,1,5084526.129929958,0
593,52,10,1195367.0013039552,2,1,0,5330769.538047726,0
668,36,9,55175.538774339955,2,1,1,3586513.636715294,0
804,52,2,636961.5025735596,2,1,0,8482767.31057341,1
850,74,10,581228.3324510086,2,0,0,10685187.456020918,1
850,57,7,50327.02570786805,1,0,1,4442830.552486571,0
770,44,1,1279206.0180809035,2,1,1,5706078.4968300015,0
752,42,10,420211.6745562906,2,1,1,5194834.686128626,0
709,39,7,226062.61910020944,3,1,1,4480626.273117863,0
727,62,10,706398.4013970562,1,1,0,3335859.0645344066,1
594,35,4,148775.61195714274,2,1,1,2830064.0250390456,0
568,45,1,591284.8094443427,3,1,1,2728805.4689489515,0
649,45,6,20260.60715679061,3,1,1,5810480.051098291,0
632,37,1,914444.2630510808,3,1,1,3960651.0435927296,0
604,24,5,297258.3930425745,3,1,1,0.0,0
719,49,9,506253.4181943613,4,1,0,5889716.441196645,0
745,44,2,125024.78415255556,2,1,1,4923477.435071688,0
658,52,8,565165.5971843924,2,0,0,7693346.002802292,0
797,36,2,739732.0236732034,1,1,0,5746244.794182018,1
535,63,10,320479.67073859443,1,0,1,2042652.8073794055,0
630,31,2,480810.0336441001,2,1,0,540646.718540038,0
578,70,4,304702.66817331297,1,0,1,3561055.231324125,1
463,18,6,1122589.2653570045,2,0,0,3749785.1586126946,0
641,51,7,344447.2983273892,1,1,1,6886318.402000333,0
637,52,10,921975.1379574996,1,1,0,4982258.135420853,1
801,33,6,808110.5790325789,4,1,0,7267376.996197018,1
713,51,8,264244.3688730706,1,1,0,2350333.8885947308,0
547,64,4,130737.24992009117,3,1,1,6930528.768760896,0
835,18,9,260507.11974117823,1,0,0,6441978.306861839,0
772,52,10,874975.0234202316,4,1,1,963531.7771376073,0
708,18,2,129147.42616667565,3,1,0,7645235.682521544,0
627,30,5,371627.2690745704,2,1,0,5186916.983532705,0
554,69,4,820197.9725700102,2,1,0,5784089.007737012,1
612,36,3,218073.6200608797,1,1,1,3270207.775143155,0
758,27,1,513904.02115957445,4,1,1,7550494.025843944,0
838,42,6,140937.2008658895,3,1,1,2628295.34152226,0
804,76,4,57862.265934515046,3,1,0,6664184.036747891,1
601,18,3,790873.0110711855,2,1,1,6641214.951817343,0
538,29,7,52107.59889723601,2,1,1,3051665.143655556,0
664,67,8,158302.42978489664,3,0,0,8966747.198845148,1
473,72,8,965888.227953292,2,1,1,5463056.960435038,1
682,43,2,212682.87471896168,2,1,1,6307785.220542048,0
635,26,2,1806799.7183712341,1,0,0,1945758.4093284886,0
603,76,4,1949413.5965414327,4,1,0,9235460.00601713,1
490,68,4,156175.95662731284,1,1,0,2550886.1195498207,1
701,55,9,20920.74777258201,2,1,1,7049772.865531861,0
596,32,1,610497.234192854,2,1,0,3010456.5641366094,0
533,44,0,299816.12621741387,3,1,0,3762022.394304635,1
362,42,7,53098.679500990824,2,0,0,6577508.087770894,1
647,49,2,614684.3144767957,2,1,0,7055105.427350314,0
827,66,0,15835.594071890104,1,1,0,2457431.501771796,1
816,58,0,1020867.489029543,3,1,1,7180944.338113988,0
604,28,10,74628.64465715479,4,0,0,7089960.990266388,0
589,65,1,68088.51819741167,3,0,1,3124093.182310215,0
696,49,5,96593.56574647306,2,1,0,8197295.18718222,0
550,55,5,1612778.5284884623,4,1,1,2086284.743503924,0
680,66,2,590729.6728405438,2,1,1,3750454.834444769,0
726,28,3,808159.6058388441,2,1,0,5958005.248183978,0
772,44,1,253445.84071430386,2,1,1,3292867.430594787,1
639,37,1,204972.1078037022,2,1,1,5527638.171358682,0
629,21,6,133602.58579604438,3,1,1,5482152.157606591,0
562,50,0,327586.72643152584,2,0,1,4625851.4601545585,1
567,80,6,401289.9142017238,2,1,1,6664801.0771811195,0
627,18,0,499530.3450047908,2,1,1,4543278.414684721,0
686,44,5,148609.37046330227,1,1,1,5463082.137627611,0
741,54,2,1484584.9090365854,2,1,1,7292943.754975805,0
569,46,7,93019.32724919808,2,1,1,6581372.420051681,0
799,43,5,1685622.8443218642,1,1,1,6572034.581628418,0
622,25,10,7483.789978357517,2,1,1,2701640.7955664396,0
647,48,1,328046.80295569025,2,1,1,6049585.151002644,0
575,33,7,202758.43331122867,3,1,0,3243002.4180609905,1
407,18,4,298122.2383207341,2,1,1,2437170.0404439475,0
738,62,7,422758.39918769227,3,1,0,4856587.307430063,0
723,59,7,285986.4247151016,4,1,1,3191409.6266968204,0
621,45,5,267940.83582809777,3,1,0,6581235.437679954,1
656,48,1,659735.629712419,2,0,0,6629070.919390649,0
701,61,7,578984.1711478137,2,1,1,1194747.527137116,0
493,48,10,895693.6153662441,4,1,0,3343394.92084622,1
597,58,5,143813.6911333219,2,1,1,2080426.6561640021,0
729,40,5,470200.1603503519,2,0,1,4074741.4468142185,0
524,64,7,439973.11566443223,2,1,0,5910351.339737649,1
679,49,0,230809.6864773292,1,0,0,4515423.803643223,1
514,47,1,332821.98451038,4,1,1,3820481.518665729,0
696,25,8,188280.06315827547,2,1,0,7600353.053626278,0
646,49,10,76484.92058910128,2,1,1,390285.65480742324,0
488,32,7,120272.80294355396,2,0,1,7473743.78703645,0
766,35,6,55752.816024113796,2,0,0,3911423.4136890285,0
576,32,6,574536.5046445831,1,0,0,4843781.979774421,1
568,29,4,540475.672318333,2,0,1,3945273.3245597826,0
670,76,1,1503966.921228232,3,1,1,8085776.211078237,0
764,64,10,654071.4840839524,2,1,0,2538043.006389481,1
548,73,5,26724.565507223535,3,1,0,5023472.739443872,1
656,26,9,1078140.4464833194,2,1,1,6054877.303719994,0
692,46,2,992703.0431620803,2,0,1,1777994.4642296652,0
719,25,3,292882.64332761476,1,0,0,3160203.6591076925,1
667,34,9,440779.2820157113,2,0,1,4703642.933003542,0
613,31,10,1866485.3198210918,3,1,1,3226669.9306312506,0
567,63,1,379968.7723683861,3,1,1,3368816.4575617,1
658,39,1,1178635.9028174377,2,0,1,4300274.673847125,0
542,61,7,43345.03674848275,2,0,1,6299162.6632923465,0
357,54,7,106010.23928785766,3,1,1,4314564.446243711,0
693,79,9,290583.75903162314,2,1,1,7156852.388945892,0
740,22,5,439445.4631891216,1,1,1,3004484.4346812908,1
413,63,4,847029.3070364204,4,1,1,2496155.479053095,1
549,62,7,2000000.0,2,0,1,8852690.811442267,1
711,30,3,246207.6496909344,4,1,0,3684083.7446689773,0
850,60,10,24288.30246096034,2,1,0,2378175.9858556804,0
652,50,3,807656.3257237441,3,1,1,1515892.1164563391,0
577,41,4,463651.4710028536,2,1,0,7150206.907617878,0
631,32,0,110661.89084252519,2,1,1,4317390.970679881,0
787,34,0,341428.60876487056,2,0,0,4492580.529867203,0
585,75,1,677999.4598574826,2,1,1,4681596.5768267205,1
570,45,7,735733.9766307602,1,0,0,7025885.769339562,1
601,56,6,346192.14781409595,2,0,1,4640940.332048159,0
554,33,9,182076.07875606307,1,1,1,9688107.557665251,0
662,33,8,1819903.3704277435,3,0,0,5267521.148108458,0
812,61,4,544374.4624167853,2,1,1,7123569.533916643,0
682,24,1,262324.96985922015,1,1,0,6610479.715808813,0
624,38,6,164573.82048613476,1,0,0,4927105.359483925,1
620,45,7,656713.4045626735,1,1,0,3826058.0279590734,0
493,46,6,138656.9676431199,2,1,0,5663927.857133107,1
738,42,6,94195.96552954859,1,1,1,6020197.462414546,0
642,50,4,377334.60948931443,3,1,0,3854827.903746946,0
631,55,1,171236.27613259497,1,1,1,5332677.731901311,0
850,56,5,495648.78749670385,2,1,0,7472409.956519192,1
679,30,3,62746.847885683674,3,1,1,9139895.478139358,0
574,40,9,532020.0825606211,3,1,0,6708738.640698843,1
607,62,1,166546.5457824755,1,1,1,8725519.372760564,0
764,58,8,121.48197393121848,3,1,1,3741251.5775870886,0
661,24,6,67873.24073264738,2,0,1,6403764.504118588,0
506,50,5,1356144.9216118886,3,1,0,7677039.017162545,1
741,18,4,1010038.0858048508,2,1,1,3207333.334056008,0
583,45,2,133031.4187054484,2,1,0,4028819.7759099817,0
837,73,9,753377.273801741,4,1,0,8475809.5236705,0
758,30,9,468976.32458643767,2,0,1,3049802.2884261203,0
605,32,3,1768589.5117032975,2,0,1,2317739.9346885784,0
778,56,2,233887.58468120915,2,0,1,8055963.147279022,0
656,21,10,572004.5730248467,1,0,1,7393526.449960877,0
735,35,7,32821.951215972265,1,1,0,5864240.487967539,1
698,53,2,252295.3397590112,1,1,0,4908578.490708345,1
565,35,6,1659592.0786641,2,1,0,4122950.988790036,0
585,41,6,387157.8748765201,2,0,1,5563897.7476181025,0
752,56,6,169754.07249992245,2,1,1,8159613.9148031,0
616,51,6,64070.66578543061,1,1,0,5477132.252284152,0
609,49,1,607901.8237562055,2,1,1,9333918.53449393,0
554,39,9,517616.0301193583,4,1,1,3204116.028719539,0
692,50,2,234153.5055413361,2,0,1,4960638.491343461,0
850,43,9,1507369.3979444273,2,1,1,4253882.664672169,0
543,51,8,11226.502847869675,3,1,1,2829716.9136753343,0
652,37,2,181004.46622064666,3,0,1,4693832.533980689,0
791,42,1,1269593.6934896046,2,0,0,5834658.603320879,0
642,30,8,193519.5362335322,3,0,0,6048460.35990406,1
695,44,9,145345.18566117546,2,0,0,9340904.357889112,0
543,32,8,382021.36971658235,3,1,1,5928934.93944712,0
692,28,3,868072.7484869858,2,1,1,7300273.607359232,0
631,48,8,54431.52166438284,2,0,1,5132188.492597952,0
748,48,2,1432533.7021425269,1,1,0,8356111.200905191,1
768,56,6,792550.440506059,3,1,1,9796898.571176138,0
850,38,6,99988.40207837851,2,0,1,6062170.261951899,0
707,51,10,622411.2211387216,2,0,1,3014681.9690968376,0
682,53,7,243032.94788269998,2,0,1,3902389.9544456634,0
669,51,9,257328.70959337417,4,1,1,5563868.606410325,0
614,32,3,764597.8256567997,3,0,0,5912996.070501292,0
683,47,2,1645519.1067279177,2,1,0,6396850.268768744,1
620,50,2,67712.80581810302,2,1,0,5920395.362460082,1
666,45,4,272907.1907722059,2,1,1,5013969.832511878,0
781,18,10,327869.44681838516,2,0,0,3727603.1175957425,0
549,47,0,236052.37108317035,4,1,1,5802276.522528459,0
763,78,9,225641.2825032316,1,1,1,8709974.714961313,1
781,39,2,26842.110747314247,2,1,0,7039857.21085551,0
638,34,5,578447.0051316598,2,1,1,6069407.899272396,0
437,50,2,286540.63598325563,2,1,0,7059133.847645503,1
589,49,4,108328.4442896811,2,1,0,4257871.942198295,0
779,62,8,846500.8078399729,2,1,1,3983469.707833359,0
647,26,1,811162.1637664847,1,1,0,3504429.7912680362,0
550,55,10,333147.1131446317,2,0,1,4749426.754461125,0
599,53,1,177232.02427630595,2,1,1,4155988.2065818394,0
734,42,5,508183.6242885043,1,1,1,7416549.481304279,0
704,50,5,169945.53212316844,1,1,1,4049353.164635622,0
626,60,10,134598.93493717394,3,0,0,3394556.5675501674,0
613,58,10,655620.632488614,2,1,1,8885154.357661262,0
610,27,7,20580.421649504537,2,1,0,4097249.5378373126,0
557,57,10,49782.26744548748,3,0,0,5307056.914500702,0
811,44,1,3405.6592376928565,2,0,0,5902645.649486823,1
617,46,8,82993.75519972731,2,1,0,2726613.7621583696,0
771,46,1,35742.63499005983,2,1,1,7470967.539006138,0
802,42,0,2000000.0,2,1,0,6274238.080822455,1
749,62,9,170407.8066881644,2,0,1,8116768.023761563,0
606,43,1,80829.06925953148,2,1,1,3641556.1255637994,0
690,28,6,137874.2857110021,3,1,1,5198251.58495232,0
647,39,7,1375418.0891445288,3,1,1,5078711.509988391,0
559,47,4,367151.51438531675,1,1,0,5527776.988700043,1
682,63,5,226921.92930234168,1,1,1,2090770.502845678,0
532,54,0,1033327.6492386647,2,1,1,5221672.757384445,1
768,32,5,251255.36967173446,2,0,0,2147072.17715251,0
603,80,7,203990.5627818764,1,1,1,5716668.142393842,1
670,48,2,116144.19569062114,3,1,1,742701.7509629605,0
678,64,10,237244.29495900916,2,1,0,1296826.3314188267,1
624,42,0,190399.19135345067,4,1,0,6637097.4328799965,0
708,53,10,565522.2246420454,3,1,0,3906323.0896104346,0
602,57,3,170951.37084892037,3,0,1,3024283.8527355185,0
737,63,0,430427.71261440555,2,0,1,7541691.242151096,1
515,60,7,34081.69620991092,2,1,1,5655252.43465683,0
662,58,4,106156.92532815416,2,1,1,6744180.391067567,0
843,40,0,261622.2698075969,1,1,1,4667515.855358339,0
549,36,7,1381907.6916568158,2,0,1,10359257.387800006,0
582,49,8,236806.65673454525,2,1,1,3790972.27888041,0
701,58,9,545432.3710817297,1,0,1,8488991.098719776,0
667,41,1,147244.07226616776,2,0,1,4877267.919800174,0
685,60,8,67929.0921662971,3,1,1,1690979.210174508,0
698,66,7,30159.90293129577,1,1,1,5965697.491496217,1
713,31,6,182219.28620472216,1,1,1,5629525.122910327,0
760,32,2,85786.38237625113,2,0,0,2897356.3715215405,0
690,42,1,95586.57723554492,4,1,0,3155561.4457305707,0
625,49,6,715142.5779672394,2,1,1,4950604.713830016,0
717,37,4,7982.416710420038,1,1,0,5699495.630495963,1
839,65,5,408007.95468166657,2,1,1,58673.434241198,0
636,51,3,238583.71855087686,4,1,0,7106242.905047606,0
552,45,1,353166.8710893937,3,1,0,4011004.052370045,0
760,23,8,413716.8430647967,2,1,0,2336505.0312036476,0
637,25,2,187978.17379522524,2,1,0,6882133.102903862,0
432,49,6,174855.94985074177,2,0,0,4952764.041163087,1
734,18,7,661006.4040008348,1,1,1,7432331.553564508,0
596,60,1,1025046.1889429512,2,0,1,5875904.525959511,0
640,42,5,106956.66091172404,3,0,1,4996970.994103908,0
683,80,10,51359.094027285035,4,0,1,4694540.110039688,0
669,79,7,1140391.2843541258,2,1,1,5965425.521112275,1
720,42,6,215311.05193279264,1,1,1,4172937.4823813397,0
606,43,10,400719.76231794624,2,1,1,3294854.8225070015,0
701,59,2,222786.7603005749,3,1,1,6219818.245309288,0
624,70,0,67224.38455487219,3,0,0,4711024.317111141,1
723,20,5,444984.65611832443,1,1,0,5067135.296138012,1
711,18,7,372368.52448127366,2,0,0,7178759.672309215,0
556,35,5,113446.25945431872,2,1,0,4772246.784528518,0
758,53,4,300620.5254850898,2,1,1,5030067.851083581,0
596,52,10,797145.3662318263,3,0,0,3800700.977098136,0
730,61,7,446318.9677891616,2,0,1,5861479.8679637015,0
686,27,1,50970.588060132664,3,1,1,5699655.825360176,0
833,18,0,397060.33026118967,2,1,1,6801550.263581116,0
627,57,0,606571.1904943016,3,1,1,3841742.3259862475,1
615,32,3,786802.3444559925,2,1,0,4084366.0608196286,0
648,18,5,495935.0950740395,3,1,1,6584274.798290938,0
619,47,8,82825.54098549757,2,1,0,5504426.006725727,0
729,56,0,619236.0027795475,2,0,1,3187563.747614611,0
488,43,0,565580.9316028659,2,0,1,7613108.135469001,1
544,38,4,12365.084154863876,2,1,1,1603098.863199498,0
543,42,9,265299.64319253206,2,1,1,6568569.506527504,0
745,39,4,202445.32179403387,2,0,1,2469575.928003607,0
821,24,4,553441.2931281769,4,0,0,8771577.032971054,0
639,34,9,121759.75181309797,1,0,0,1910800.5461887536,0
633,52,5,446863.51259867253,3,0,1,7304501.303745497,0
657,49,7,1222108.6720848968,4,0,1,4836731.279977512,0
766,47,2,799254.8522278612,1,1,1,4266794.860322512,0
557,30,8,1272059.2034643583,2,1,0,5370793.312935523,0
673,42,0,1919989.957060303,2,1,1,6263800.678315626,1
747,18,3,5363.730508415552,1,1,1,3191198.995338261,1
700,47,8,487412.02867681714,2,1,1,3368424.5496628555,0
668,66,7,266228.44910440984,4,1,1,6299209.730225772,0
750,22,9,982537.0206894419,1,1,1,1585314.0927008004,0
379,36,8,145052.3035498032,2,1,0,3831541.813615829,1
717,49,0,1982434.7820973487,2,1,1,11081373.908318881,0
584,63,8,475580.8199875369,3,1,0,3063974.070821438,1
466,38,2,788818.0037904566,1,1,0,7295605.583519505,1
701,34,10,44743.33873134423,2,1,1,3828098.462572376,0
787,18,9,101338.39384611737,2,1,1,6018090.289594288,0
636,46,8,710243.5079965912,2,1,1,6308711.381192435,1
745,75,0,11115.913948196478,4,0,1,7257913.470365895,1
811,49,0,848801.3022828795,3,1,1,4599492.346374448,0
781,44,8,7023.610267775612,1,1,0,8977769.277509706,1
813,49,10,535185.6807085195,2,0,1,3821326.870829639,0
724,44,5,227139.09845272894,2,1,0,5468440.82719912,1
657,32,3,472724.43007408653,2,1,1,5490553.864435215,0
489,57,6,595415.4476886026,2,0,0,2756063.7601011693,0
625,48,4,209636.41309497948,2,1,1,4428255.490041759,0
565,45,9,57123.52437889626,2,0,1,5323026.9984768145,0
850,30,6,36094.9889742447,4,1,0,4135757.9137411606,0
632,64,7,444503.206867631,1,1,0,9881847.93091307,1
662,54,7,367667.71412928303,4,1,0,3322752.6528009386,1
705,36,0,677787.5514206577,2,1,0,7358848.936280856,1
654,60,7,356405.1290008453,2,1,0,6712919.626297573,0
819,37,5,274476.4854576543,3,1,1,4972275.730991458,0
587,33,3,253821.3292529121,2,1,1,3269581.8922955063,0
669,33,7,13401.45643556021,2,1,1,3463489.35921646,0
575,18,2,204403.24342331666,2,1,1,3964065.4015669804,0
517,52,3,1865270.84919955,2,1,1,1428517.436107474,0
588,18,5,1033976.2025576105,4,0,1,2993069.1484014187,0
646,26,10,199774.86950220764,3,1,1,2035046.969272715,0
607,18,6,443117.7316238579,1,0,1,7691750.006355433,0
580,43,3,939629.3770925091,1,1,1,6236924.784776437,0
509,42,3,291048.3448538783,2,1,0,6571948.197730921,1
641,40,6,9060.531471742377,1,0,1,6177663.903083895,1
499,29,5,38716.22549821492,2,0,1,5333935.246668327,1
726,27,10,357075.8406840959,1,0,0,7921360.664258274,1
658,51,7,1744021.4427191266,2,1,1,3778474.6885365257,0
504,36,0,590795.1561905151,1,1,0,5213339.310734089,1
619,49,9,36778.16525028701,2,1,0,6494117.655648246,0
574,31,10,104966.15010677706,2,1,0,2357581.5362877417,1
681,47,6,737722.6888628266,2,0,1,11193177.7922851,0
784,64,6,920810.3472515239,4,1,1,5057131.525555172,0
462,53,10,480767.7386100961,3,1,1,5283978.901151186,1
661,38,6,517006.96695223235,2,1,0,7513756.063349843,0
633,48,6,14373.352987942011,1,0,1,6829910.666020447,0
717,41,9,881674.2343260699,3,1,1,5076156.038792918,0
671,45,9,776233.999694114,4,1,0,5260258.876196084,0
574,40,7,149901.0413752651,3,1,1,1991702.9381040423,0
618,42,8,616660.8502404392,1,1,0,3887068.4443000476,1
570,48,8,120943.18180231829,4,1,0,6034420.43231792,1
757,30,1,20582.98571776215,2,1,1,5887785.678085773,0
652,29,6,112282.61983616321,3,0,1,7442331.500008173,0
840,24,6,98390.11680501609,4,1,0,4758997.88355335,0
643,20,3,206054.56294829503,2,1,0,2225426.9731382676,0
579,26,8,271028.73078462103,4,0,0,7113460.861551356,0
498,47,7,355186.23535004765,2,1,0,7872178.692364031,1
469,31,0,323851.6621463899,4,1,0,6796489.1457124585,1
491,52,1,157817.6449302172,2,1,0,4672732.658285017,1
676,45,1,14802.295960586242,4,1,1,7088772.103753158,0
700,18,10,464563.40933372936,1,1,1,11857820.956016427,0
491,54,7,251879.35156064839,3,1,1,5230304.628880952,1
739,57,0,177389.911398968,2,0,1,2376526.615509751,0
601,30,3,1008481.4809972025,2,1,0,3827429.900895696,0
664,51,9,686675.8554618743,2,0,0,6250952.0006081015,0
811,32,4,975139.2575475924,3,0,1,1790391.3782038745,0
739,46,8,341581.3902054137,1,1,0,5338806.149824139,0
623,26,6,70166.52268461355,2,1,0,5760673.300631765,0
560,18,7,595728.125643896,2,1,0,8070243.479625303,0
434,39,10,115382.37194386791,4,0,1,7620389.712108601,1
578,43,8,291008.37365164654,1,1,1,6729169.5835035425,0
628,39,6,33604.79674470436,1,0,1,674641.9789709412,1
551,27,4,872366.5796475989,2,1,1,6842106.256095851,0
636,39,4,67303.49460559664,2,1,1,6411026.7721204925,0
657,49,9,1167025.016685522,2,0,0,5511888.754156693,1
627,44,10,998398.7186377354,2,1,0,1539555.747709029,0
584,47,5,312354.4782406798,3,0,0,3446452.1816258794,1
666,34,4,682008.5839542852,3,1,0,2666354.4609318674,0
694,62,10,483062.37972606113,2,1,0,969983.1209858186,1
540,27,8,812467.7976187879,1,1,0,4994169.697170411,1
791,52,2,282645.393349141,2,1,0,3404355.7571144407,0
640,62,2,770442.3653684193,1,1,0,10250611.160537824,1
651,52,6,310373.0909317605,3,0,1,4662456.121124181,0
720,41,6,1414819.0680315362,2,0,1,7587506.311731921,0
673,37,5,333128.1036291987,2,1,1,1861801.9506135508,0
745,60,2,310524.2224380521,2,1,0,3939820.8279902604,0
678,23,6,768725.7732776739,3,0,1,5193795.7520686295,0
588,30,4,861801.0102351032,1,1,0,3183692.1027846592,1
686,39,6,404266.7988124749,2,1,0,4155598.6303905114,0
535,63,1,99102.2001042555,1,1,0,4564098.187512923,1
660,50,5,315328.7198928827,3,1,1,4532184.029110211,0
646,30,7,1722143.831363893,4,1,1,8710237.146070693,0
629,40,0,699155.5226448245,2,1,0,5756452.570863021,1
637,35,3,833434.4861052255,2,0,0,5959021.125882607,0
461,34,10,16688.17178627213,4,1,1,6079309.548690141,0
